siren,brevets2016,brevets2017,brevets2018,brevets2019,brevets2020,brevets2021,brevets2022,brevets2023,brevets2024,Famille ID,Année de Dépôt,CIR2016,CIR2017,CIR2018,CIR2019,CIR2020,CIR2021,CIR2022,CIR2023,activitePrincipaleUniteLegale,categorieEntreprise,dateCreationUniteLegale,division,somme_CIR
508886132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2008,71,0.0
508955754,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"54608806.0, 58010106.0, 59297164.0","2016, 2016, 2017",0.0,0.0,43642.0,26913.0,87388.0,10503.0,7590.0,0.0,72.11Z,0,2008,72,176036.0
508995826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2008,71,0.0
509033882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2008,71,0.0
509174389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.92Z,0,2008,30,0.0
509232591,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"55178145.0, 56084123.0, 57286560.0, 57286561.0, 57348767.0, 63209486.0, 67742703.0","2016, 2016, 2016, 2016, 2016, 2019, 2019",1568000.0,1544000.0,2063000.0,2591000.0,3392000.0,0.0,234000.0,0.0,30.11Z,1,2008,30,11392000.0
509315636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.19Z,1,2008,22,0.0
509349494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1154956.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30Z,0,2008,20,1154956.72
509349544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,0,2008,25,0.0
509349650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,7709.0,0.0,0.0,0.0,0.0,71.20B,0,2008,71,7709.0
509509709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93Z,1,2008,25,0.0
509512760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,0,2009,62,0.0
509516571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.11Z,1,2008,26,1809.0
509534731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2008,71,0.0
509543187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2008,62,0.0
509544664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,11000.0,11000.0,0.0,38000.0,71.12B,0,2008,71,60000.0
509555264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,108691.0,100872.0,65982.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2008,62,275545.0
509577730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50000.0,101000.0,394141.0,73000.0,396000.0,94000.0,113000.0,195000.0,71.12B,0,2008,71,1416141.0
509588091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.30Z,1,2008,20,0.0
509629580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2008,71,0.0
509640546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02A,1,2008,96,0.0
509693875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2008,71,0.0
509750105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,300000.0,1200000.0,1400000.0,62.02A,1,2008,62,2900000.0
509760948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.12Z,0,2009,95,0.0
509835104,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"60765986.0, 61187490.0, 63407355.0, 69143614.0","2017, 2017, 2018, 2019",0.0,67227.0,67227.0,193235.0,171673.0,138047.0,108408.0,116279.0,71.12B,1,2009,71,862096.0
510072440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,79735.0,0.0,0.0,0.0,0.0,0.0,25.11Z,1,2009,25,79735.0
510227606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,25500.0,24630.0,21630.0,0.0,24000.0,62.02A,1,2009,62,95760.0
510241672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,0,2008,62,0.0
510375835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
510435696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,305154.0,197974.0,0.0,0.0,124921.0,62.02A,0,2009,62,628049.0
510508716,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"48142809.0, 54291392.0, 54291393.0, 58609572.0, 60923688.0, 61003156.0, 68072542.0","2020, 2016, 2016, 2017, 2017, 2018, 2019",197192.0,293552.0,198046.0,194111.0,219196.0,304420.0,187022.0,258431.0,72.19Z,1,2009,72,1851970.0
510708241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,1,2009,25,0.0
510803075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312.0,20.59Z,1,2009,20,5312.0
510902349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,36453.0,0.0,61705.0,96.03Z,1,2009,96,98158.0
511085177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,734710.0,0.0,0.0,62.02A,1,2008,62,734710.0
511171548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,35160.0,0.0,0.0,0.0,0.0,0.0,96.09Z,0,2009,96,35160.0
511219743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,367364.0,349072.0,711934.0,220186.0,191118.0,90881.0,182834.0,12932.0,72.11Z,1,2009,72,2126321.0
511220634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
511239915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7000.0,0.0,0.0,158000.0,127000.0,79000.0,28000.0,40000.0,29.20Z,1,2009,29,439000.0
511282139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,37530.0,27203.0,0.0,0.0,0.0,0.0,0.0,96.09Z,0,2009,96,64733.0
511302069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.11Z,1,2009,22,0.0
511316291,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"61873387.0, 61873388.0, 69630466.0, 69700063.0","2017, 2017, 2019, 2019",162608.0,107304.0,199645.0,0.0,180812.0,390000.0,101596.0,152179.0,29.20Z,1,2009,29,1294144.0
511361073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,168715.0,0.0,373574.0,218737.0,0.0,260775.0,260775.0,0.0,62.01Z,0,2008,62,1282576.0
511390577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,40402.0,0.0,0.0,0.0,0.0,0.0,96.09Z,0,2009,96,40402.0
511432619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113975.0,329145.0,89639.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2009,62,532759.0
511458895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2009,71,0.0
511791410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1182000.0,591000.0,0.0,601000.0,495423.0,495000.0,345216.0,600000.0,30.12Z,1,2009,30,4309639.0
512067877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,0,2009,62,0.0
512164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,445000.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2009,71,445000.0
512325093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,117000.0,0.0,0.0,0.0,0.0,0.0,96.09Z,0,2009,96,117000.0
512622820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
512664194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,115000.0,317000.0,336000.0,393000.0,448000.0,502684.0,538708.0,999974.0,62.02A,0,2009,62,3650366.0
512944133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,70089.0,649000.0,454.0,0.0,0.0,0.0,0.0,22.21Z,1,2009,22,719543.0
513046359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,1,2009,62,0.0
513072587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
513194449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1747.0,0.0,0.0,0.0,0.0,20.30Z,1,2009,20,1747.0
513401612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,269320.0,27602.0,43064.0,0.0,68049.0,0.0,0.0,53185.0,71.12B,0,2009,71,461220.0
513449470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,0,2009,71,0.0
513676379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,30127.0,37416.0,0.0,4429.0,4429.0,0.0,0.0,0.0,25.50B,1,2009,25,76401.0
513837138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
513852657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68501637.0,2019,195549.0,0.0,180000.0,93000.0,0.0,114000.0,86.0,0.0,62.02A,1,2009,62,582635.0
514152917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
514243773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33171.0,21845.0,10849.0,25200.0,0.0,0.0,0.0,0.0,20.59Z,1,2009,20,91065.0
515231355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25752.0,0.0,0.0,6000.0,0.0,0.0,71.12B,0,2009,71,31752.0
515289866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2009,62,0.0
515340693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99B,1,2009,25,0.0
515404960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
515450088,19.0,6.0,12.0,19.0,19.0,6.0,1.0,0.0,0.0,"48986182.0, 54427620.0, 54540913.0, 55650444.0, 56119516.0, 56263716.0, 56557695.0, 56853632.0, 56979583.0, 57125669.0, 57125678.0, 57126055.0, 57184483.0, 57286734.0, 57349064.0, 57539541.0, 57681676.0, 57909623.0, 58010110.0, 59153205.0, 59297162.0, 60138644.0, 60515731.0, 61616991.0, 61832513.0, 61832519.0, 62223045.0, 62948240.0, 63061292.0, 63145127.0, 63896471.0, 63959534.0, 65444258.0, 65763641.0, 65763642.0, 66286502.0, 67107539.0, 67262688.0, 67441334.0, 67441424.0, 67810735.0, 67999832.0, 68138261.0, 68210931.0, 68470476.0, 68581993.0, 68581994.0, 68654745.0, 68733235.0, 68733327.0, 68733343.0, 68807180.0, 69191036.0, 69468821.0, 69468823.0, 69903531.0, 70008946.0, 70456947.0, 72560830.0, 72885728.0, 72885730.0, 73013583.0, 73013647.0, 73038197.0, 73498010.0, 73643102.0, 74125542.0, 74183427.0, 74183446.0, 74347330.0, 74859065.0, 74871645.0, 75108442.0, 75223032.0, 75278078.0, 75339822.0, 75438891.0, 75539419.0, 75690509.0, 79270193.0, 80625278.0, 81975448.0","2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2017, 2016, 2017, 2017, 2018, 2018, 2018, 2018, 2018, 2016, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2021, 2020, 2021, 2020, 2020, 2020, 2020, 2021, 2021, 2022, 2021",1554000.0,2423000.0,1489000.0,1582000.0,2449000.0,2812000.0,3309000.0,1488000.0,30.30Z,0,1963,30,17106000.0
515580421,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,"59811665.0, 59859368.0, 59859370.0, 60765944.0, 61802153.0, 63963233.0, 65951714.0, 67262551.0, 68281642.0, 72178754.0","2017, 2017, 2017, 2017, 2017, 2018, 2018, 2019, 2019, 2020",384000.0,510000.0,670000.0,764000.0,1444000.0,1016000.0,879000.0,0.0,29.32Z,1,1955,29,5667000.0
517416962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
517457727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12150.0,0.0,71.11Z,0,2009,71,12150.0
517702833,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,"49546503.0, 55759857.0, 66867303.0, 68138135.0, 70613828.0, 74205902.0","2018, 2016, 2018, 2018, 2019, 2020",0.0,0.0,386000.0,313000.0,340000.0,33000.0,74652.0,0.0,20.59Z,0,2009,20,1146652.0
518182639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,54118.0,0.0,0.0,67649.0,40348.0,41209.0,46685.0,47467.0,26.11Z,1,2009,26,297476.0
518256870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.09Z,0,2009,96,0.0
518316823,1.0,2.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,"57755376.0, 60182692.0, 60302185.0, 65861455.0, 67383994.0, 69743470.0, 70614287.0, 73401566.0, 75278069.0, 75539545.0, 75539590.0, 75746894.0","2016, 2017, 2017, 2018, 2019, 2019, 2020, 2020, 2020, 2021, 2021, 2021",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30Z,1,2009,26,0.0
518323712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.20B,0,2009,71,0.0
518495353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,514419.0,510043.0,48043.0,0.0,500000.0,0.0,0.0,0.0,62.01Z,1,2009,62,1572505.0
518701297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11Z,1,2009,30,0.0
518711254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.11Z,1,2009,30,0.0
518758099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.02A,1,2009,62,0.0
518817812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1111538.0,1996000.0,71.12B,1,2009,71,3107538.0
518859566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
518864012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1549422.0,579703.0,577600.0,617552.0,855543.0,919142.0,1047111.0,465766.0,62.02A,1,2009,62,6611839.0
518875414,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"55808690.0, 56087307.0, 56372960.0, 59297163.0","2016, 2016, 2016, 2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12Z,1,2009,25,0.0
518898978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1030190.0,1883189.0,72.19Z,1,2010,72,2913379.0
518927629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2009,71,0.0
518958244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,0,2009,71,0.0
519032247,79.0,88.0,58.0,37.0,31.0,8.0,0.0,0.0,0.0,"48289251.0, 52829145.0, 53200092.0, 53269660.0, 53269661.0, 53274584.0, 53366112.0, 53673988.0, 53776787.0, 53794306.0, 54145937.0, 54199734.0, 54199761.0, 54207600.0, 54291359.0, 54356375.0, 54478079.0, 54545175.0, 54707813.0, 54707817.0, 54848608.0, 55072703.0, 55135325.0, 55178012.0, 55299516.0, 55299561.0, 55411482.0, 55486721.0, 55542769.0, 55542850.0, 55542954.0, 55589927.0, 55646642.0, 55646672.0, 55752353.0, 55971082.0, 56117829.0, 56119589.0, 56137373.0, 56137374.0, 56263967.0, 56611296.0, 56611324.0, 56741099.0, 56802532.0, 56855486.0, 57113429.0, 57121295.0, 57137056.0, 57137057.0, 57184535.0, 57233701.0, 57349005.0, 57396463.0, 57539319.0, 57583141.0, 57583159.0, 57583166.0, 57590652.0, 57590673.0, 57750149.0, 57755369.0, 57796453.0, 57860923.0, 57906800.0, 57960475.0, 58009946.0, 58054206.0, 58162688.0, 58162705.0, 58162745.0, 58213184.0, 58314315.0, 58314316.0, 58314333.0, 58314348.0, 58314352.0, 58314403.0, 58347434.0, 58347440.0, 58347442.0, 58501447.0, 58547600.0, 58609440.0, 58669829.0, 58707585.0, 58737592.0, 58737643.0, 58737648.0, 58772820.0, 58779080.0, 58992898.0, 58992900.0, 59030994.0, 59030995.0, 59031041.0, 59215673.0, 59296880.0, 59296910.0, 59381318.0, 59381357.0, 59409365.0, 59409405.0, 59409424.0, 59520932.0, 59521093.0, 59579758.0, 59649793.0, 59649796.0, 59699738.0, 59699751.0, 59745961.0, 59746216.0, 59811483.0, 59859326.0, 59930418.0, 59974498.0, 60020005.0, 60020055.0, 60080947.0, 60182675.0, 60182732.0, 60382254.0, 60382276.0, 60382302.0, 60450717.0, 60515421.0, 60515466.0, 60515470.0, 60627668.0, 60627672.0, 60765724.0, 60765768.0, 60888515.0, 60955097.0, 60955343.0, 61187457.0, 61521516.0, 61521522.0, 61521544.0, 61521545.0, 61521546.0, 61521547.0, 61521551.0, 61521573.0, 61599248.0, 61599331.0, 61655805.0, 61655817.0, 61655829.0, 61655830.0, 61655837.0, 61801995.0, 61802020.0, 61873371.0, 61873463.0, 61913223.0, 62017334.0, 62017337.0, 62017350.0, 62067606.0, 62091929.0, 62143245.0, 62143246.0, 62167393.0, 62167473.0, 62222756.0, 62222827.0, 62222900.0, 62455567.0, 62455744.0, 62528583.0, 62597548.0, 62816647.0, 62816727.0, 62816797.0, 62873391.0, 63079980.0, 63080006.0, 63490521.0, 63491667.0, 63557549.0, 63557629.0, 63637925.0, 63722440.0, 63722483.0, 63722486.0, 63722513.0, 63722555.0, 63834075.0, 63834111.0, 63834112.0, 65031203.0, 65031420.0, 65201174.0, 65201329.0, 65244252.0, 65494135.0, 65494161.0, 65494182.0, 65494258.0, 65685377.0, 65685469.0, 65685490.0, 65685491.0, 65763518.0, 65861335.0, 65951624.0, 66166058.0, 66166151.0, 66166152.0, 66218216.0, 66218249.0, 66286418.0, 66530229.0, 66542314.0, 66640985.0, 66676642.0, 66676653.0, 66690491.0, 66690492.0, 67185077.0, 67383868.0, 67441182.0, 67441455.0, 67587875.0, 67742626.0, 67742726.0, 67742768.0, 67808924.0, 67810711.0, 67810712.0, 67810887.0, 67875488.0, 67956853.0, 67956866.0, 67999694.0, 67999697.0, 68072522.0, 68138194.0, 68211010.0, 68342945.0, 68654563.0, 68654564.0, 68654577.0, 68654578.0, 68654633.0, 68806836.0, 68987824.0, 69157933.0, 69172853.0, 69172859.0, 69375396.0, 69468610.0, 69699957.0, 69810978.0, 69811011.0, 69811075.0, 70008606.0, 70008960.0, 70613842.0, 70613959.0, 70804639.0, 70918691.0, 70978052.0, 71662101.0, 72088312.0, 72266512.0, 72560644.0, 72885622.0, 72885623.0, 72885624.0, 73013521.0, 73013536.0, 73497860.0, 73497876.0, 73643040.0, 74045457.0, 74045598.0, 74095856.0, 74125334.0, 74183189.0, 74183201.0, 74183229.0, 74553889.0, 74553941.0, 74859990.0, 74859992.0, 74860028.0, 74871545.0, 75108448.0, 75339958.0, 75438852.0, 75690485.0, 76159469.0, 76375091.0, 76522999.0, 76730603.0, 76730664.0, 76807709.0, 76920815.0","2018, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2016, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2016, 2016, 2017, 2017, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2016, 2017, 2016, 2016, 2016, 2016, 2016, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2016, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2017, 2018, 2017, 2018, 2018, 2017, 2018, 2018, 2017, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2018, 2018, 2018, 2018, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2018, 2019, 2019, 2019, 2018, 2019, 2019, 2018, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2019, 2020, 2019, 2019, 2019, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2020, 2021, 2020, 2021, 2021, 2020, 2021, 2021, 2021, 2021, 2021",0.0,0.0,0.0,32940000.0,32330000.0,32573.0,32921.0,31870000.0,30.30Z,0,2009,30,97205494.0
519049258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.02A,1,2009,96,0.0
519113310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01Z,1,2009,62,0.0
519116230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,17.0,25000.0,24.0,40000.0,34.0,32.50A,1,2009,32,65075.0
519139273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"55361698.0, 55759780.0","2016, 2016",2015808.0,1379000.0,179248.0,65933.0,1624404.0,245000.0,66000.0,0.0,71.12B,0,2009,71,5575393.0
519166888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66676677.0,2018,0.0,0.0,315489.0,479731.0,619422.0,290260.0,294940.0,121447.0,72.19Z,1,2009,72,2121289.0
519271845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.12B,1,2010,71,0.0
519319651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2030000.0,2251000.0,2667982.0,3273000.0,2705000.0,3542000.0,3269000.0,3105000.0,62.01Z,0,2009,62,22842982.0
